"RegionName","Year","Month","Ratio"
94038,2012,5,18.06
94937,2012,5,20.97
94158,2012,5,16.75
94970,2012,5,24.89
94020,2012,5,19.01
94565,2012,6,8.59
94112,2012,6,17.14
94544,2012,6,11.67
94110,2012,6,18.8
94587,2012,6,15.68
95035,2012,6,17.48
94538,2012,6,17.06
94501,2012,6,19.92
94536,2012,6,18.55
94513,2012,6,12
95111,2012,6,13.06
95127,2012,6,13.46
94806,2012,6,9.13
95123,2012,6,16.14
94509,2012,6,8.45
94122,2012,6,20.67
94080,2012,6,16.39
95122,2012,6,11.77
94109,2012,6,17.84
94015,2012,6,16.86
94541,2012,6,12
95020,2012,6,14.17
94087,2012,6,25.07
95051,2012,6,20.26
95125,2012,6,22.87
94539,2012,6,22.46
95112,2012,6,14.36
95014,2012,6,26.42
95116,2012,6,12.24
95148,2012,6,16.96
94601,2012,6,9.71
94014,2012,6,15.79
94550,2012,6,16.6
94553,2012,6,13.55
95136,2012,6,16.5
94901,2012,6,18.15
95037,2012,6,17.73
94086,2012,6,22.01
94025,2012,6,25
94560,2012,6,15.25
95008,2012,6,21.97
94577,2012,6,13.52
94303,2012,6,23.64
94116,2012,6,20.46
94121,2012,6,22.38
94546,2012,6,16.38
95124,2012,6,21.75
94551,2012,6,14.5
95129,2012,6,24.98
94118,2012,6,25
94605,2012,6,11.73
94066,2012,6,16.9
94403,2012,6,20.41
94010,2012,6,25
94520,2012,6,10.35
95132,2012,6,18.8
94117,2012,6,20.85
94583,2012,6,17.9
94124,2012,6,13.56
94568,2012,6,16.73
94555,2012,6,19.34
94804,2012,6,8.68
94606,2012,6,12.59
94134,2012,6,16.17
94561,2012,6,9.74
94566,2012,6,21.32
94044,2012,6,16.55
94578,2012,6,13.02
94523,2012,6,16.35
95120,2012,6,23.51
94401,2012,6,16.25
95128,2012,6,18.88
95121,2012,6,14.62
94132,2012,6,18.43
94115,2012,6,19.81
94521,2012,6,13.7
94404,2012,6,20.04
95070,2012,6,26.42
94621,2012,6,7.13
94061,2012,6,20.58
94582,2012,6,18.47
94526,2012,6,19.4
94531,2012,6,10.04
94040,2012,6,26.12
94114,2012,6,23.21
95117,2012,6,20.23
94801,2012,6,7.26
95050,2012,6,19.12
94611,2012,6,22.09
94063,2012,6,15.03
94603,2012,6,8.23
94545,2012,6,12.72
94598,2012,6,18.83
94580,2012,6,13.28
94941,2012,6,21.61
95131,2012,6,17.43
94002,2012,6,22.09
94133,2012,6,19.9
94306,2012,6,26.75
94608,2012,6,14.21
94062,2012,6,23.82
95133,2012,6,14.12
94610,2012,6,22.04
94530,2012,6,18.92
94602,2012,6,19.95
94402,2012,6,23.28
94549,2012,6,19.79
94903,2012,6,17.48
94043,2012,6,19.98
94131,2012,6,20.64
94070,2012,6,22.51
94518,2012,6,14.24
94102,2012,6,14.8
94947,2012,6,15.34
95054,2012,6,18.61
94607,2012,6,13.67
94619,2012,6,16.26
94107,2012,6,17.23
94103,2012,6,15.67
94123,2012,6,25.8
94085,2012,6,16.5
95032,2012,6,26.01
94579,2012,6,14.44
95135,2012,6,20.89
94547,2012,6,12.68
95118,2012,6,19.34
94609,2012,6,18.65
94030,2012,6,22.74
94024,2012,6,26.47
94704,2012,6,19.95
94519,2012,6,12.38
94564,2012,6,12.28
94596,2012,6,19.09
94803,2012,6,12.53
94588,2012,6,19.82
94506,2012,6,19.27
94022,2012,6,26.46
95138,2012,6,20.03
94089,2012,6,16.3
95126,2012,6,17.83
95110,2012,6,14.01
94703,2012,6,19.77
94127,2012,6,22.4
94502,2012,6,19.82
94595,2012,6,13.47
94706,2012,6,19.56
94301,2012,6,26.56
94805,2012,6,11.7
94702,2012,6,18.85
94960,2012,6,21.23
94563,2012,6,19.72
94945,2012,6,15.56
94707,2012,6,22.33
94552,2012,6,19
94618,2012,6,22.33
95134,2012,6,16.06
94705,2012,6,22.06
94920,2012,6,23.89
94108,2012,6,18.01
94965,2012,6,20.12
94904,2012,6,23.57
94556,2012,6,19.64
94612,2012,6,13.93
94708,2012,6,22.22
94041,2012,6,26.01
94507,2012,6,19.63
94597,2012,6,17.05
94709,2012,6,21.29
94949,2012,6,15.93
94542,2012,6,16.69
94065,2012,6,20.91
94305,2012,6,24.71
95030,2012,6,26.53
94517,2012,6,16.39
94019,2012,6,18.83
95130,2012,6,22.59
94572,2012,6,10.91
94505,2012,6,13.68
94925,2012,6,20.95
95119,2012,6,16.59
94027,2012,6,25.05
94930,2012,6,18.45
95033,2012,6,23.62
94028,2012,6,25.05
94939,2012,6,23.1
95139,2012,6,16.5
94105,2012,6,19.18
94005,2012,6,17.18
94710,2012,6,18.29
95046,2012,6,20.54
94111,2012,6,18.06
94525,2012,6,11.75
94038,2012,6,18.05
94937,2012,6,21.16
94158,2012,6,17.06
94970,2012,6,25.01
94020,2012,6,18.71
94565,2012,7,8.61
94112,2012,7,17.7
94544,2012,7,11.82
94110,2012,7,19.2
94587,2012,7,15.72
95035,2012,7,17.68
94538,2012,7,17.01
94501,2012,7,20.06
94536,2012,7,18.77
94513,2012,7,12.14
95111,2012,7,12.99
95127,2012,7,13.44
94806,2012,7,9.14
95123,2012,7,16.35
94509,2012,7,8.5
94122,2012,7,20.04
94080,2012,7,16.54
95122,2012,7,11.87
94109,2012,7,17.86
94015,2012,7,17.14
94541,2012,7,12.19
95020,2012,7,14.35
94087,2012,7,25.19
95051,2012,7,20.36
95125,2012,7,23.05
94539,2012,7,22.39
95112,2012,7,14.44
95014,2012,7,26.49
95116,2012,7,12.28
95148,2012,7,16.99
94601,2012,7,9.79
94014,2012,7,16.15
94550,2012,7,16.64
94553,2012,7,13.53
95136,2012,7,16.55
94901,2012,7,18.21
95037,2012,7,17.78
94086,2012,7,22.22
94025,2012,7,25.06
94560,2012,7,15.39
95008,2012,7,22.03
94577,2012,7,13.61
94303,2012,7,23.89
94116,2012,7,20.12
94121,2012,7,21.55
94546,2012,7,16.54
95124,2012,7,21.94
94551,2012,7,14.61
95129,2012,7,25.08
94118,2012,7,25.21
94605,2012,7,12.1
94066,2012,7,17.04
94403,2012,7,20.59
94010,2012,7,25.4
94520,2012,7,10.47
95132,2012,7,18.81
94117,2012,7,21.16
94583,2012,7,17.85
94124,2012,7,14.03
94568,2012,7,16.8
94555,2012,7,19.58
94804,2012,7,8.76
94606,2012,7,12.9
94134,2012,7,16.62
94561,2012,7,9.79
94566,2012,7,21.43
94044,2012,7,16.92
94578,2012,7,13.2
94523,2012,7,16.36
95120,2012,7,23.97
94401,2012,7,16.55
95128,2012,7,19.04
95121,2012,7,14.7
94132,2012,7,19.19
94115,2012,7,19.66
94521,2012,7,13.81
94404,2012,7,20.45
95070,2012,7,26.49
94621,2012,7,7.22
94061,2012,7,20.68
94582,2012,7,18.58
94526,2012,7,19.35
94531,2012,7,10.16
94040,2012,7,26.14
94114,2012,7,23.78
95117,2012,7,20.27
94801,2012,7,7.3
95050,2012,7,19.29
94611,2012,7,21.98
94063,2012,7,15.12
94603,2012,7,8.27
94545,2012,7,12.97
94598,2012,7,18.78
94580,2012,7,13.29
94941,2012,7,21.51
95131,2012,7,17.53
94002,2012,7,22.34
94133,2012,7,19.95
94306,2012,7,26.83
94608,2012,7,14.6
94062,2012,7,23.95
95133,2012,7,14.17
94610,2012,7,21.88
94530,2012,7,18.88
94602,2012,7,19.55
94402,2012,7,23.63
94549,2012,7,19.74
94903,2012,7,17.73
94043,2012,7,20.14
94131,2012,7,21.08
94070,2012,7,22.74
94518,2012,7,14.27
94102,2012,7,14.71
94947,2012,7,15.59
95054,2012,7,18.69
94607,2012,7,13.77
94619,2012,7,16.35
94107,2012,7,17.73
94103,2012,7,16.08
94123,2012,7,26.33
94085,2012,7,16.55
95032,2012,7,26.17
94579,2012,7,14.41
95135,2012,7,21.22
94547,2012,7,12.58
95118,2012,7,19.58
94609,2012,7,19.05
94030,2012,7,23.15
94024,2012,7,26.56
94704,2012,7,20.38
94519,2012,7,12.5
94564,2012,7,12.26
94596,2012,7,19.11
94803,2012,7,12.5
94588,2012,7,19.84
94506,2012,7,19.29
94022,2012,7,26.58
95138,2012,7,20.27
94089,2012,7,16.55
95126,2012,7,17.79
95110,2012,7,14.09
94703,2012,7,20.15
94127,2012,7,22.41
94502,2012,7,19.73
94595,2012,7,13.76
94706,2012,7,20.2
94301,2012,7,26.6
94805,2012,7,11.85
94702,2012,7,19.52
94960,2012,7,21.39
94563,2012,7,19.67
94945,2012,7,15.76
94707,2012,7,22.34
94552,2012,7,18.96
94618,2012,7,22.32
95134,2012,7,16.29
94705,2012,7,22.04
94920,2012,7,23.75
94108,2012,7,18.07
94965,2012,7,20.2
94904,2012,7,23.39
94556,2012,7,19.62
94612,2012,7,14.2
94708,2012,7,22.17
94041,2012,7,25.95
94507,2012,7,19.61
94597,2012,7,17.1
94709,2012,7,21.42
94949,2012,7,16.14
94542,2012,7,16.75
94065,2012,7,21.09
94305,2012,7,25.26
95030,2012,7,26.6
94517,2012,7,16.6
94019,2012,7,18.93
95130,2012,7,22.61
94572,2012,7,11
94505,2012,7,13.98
94925,2012,7,21.09
95119,2012,7,16.71
94027,2012,7,25.39
94930,2012,7,18.64
95033,2012,7,24
94028,2012,7,25.19
94939,2012,7,23.02
95139,2012,7,16.52
94105,2012,7,19.27
94005,2012,7,17.38
94710,2012,7,18.74
95046,2012,7,20.28
94111,2012,7,18.28
94525,2012,7,11.72
94038,2012,7,18.47
94937,2012,7,21.79
94158,2012,7,17.53
94970,2012,7,24.68
94020,2012,7,18.74
94565,2012,8,8.71
94112,2012,8,18.18
94544,2012,8,12.05
94110,2012,8,19.66
94587,2012,8,16.02
95035,2012,8,17.85
94538,2012,8,17.18
94501,2012,8,19.78
94536,2012,8,18.87
94513,2012,8,12.27
95111,2012,8,13.11
95127,2012,8,13.6
94806,2012,8,9.19
95123,2012,8,16.45
94509,2012,8,8.59
94122,2012,8,19.91
94080,2012,8,16.73
95122,2012,8,12.08
94109,2012,8,18.08
94015,2012,8,17.28
94541,2012,8,12.47
95020,2012,8,14.44
94087,2012,8,25.74
95051,2012,8,20.7
95125,2012,8,23.2
94539,2012,8,22.2
95112,2012,8,14.46
95014,2012,8,26.81
95116,2012,8,12.42
95148,2012,8,17.01
94601,2012,8,9.9
94014,2012,8,16.2
94550,2012,8,16.84
94553,2012,8,13.55
95136,2012,8,16.62
94901,2012,8,18.13
95037,2012,8,17.9
94086,2012,8,22.61
94025,2012,8,25.09
94560,2012,8,15.57
95008,2012,8,22.13
94577,2012,8,13.71
94303,2012,8,24.41
94116,2012,8,20.28
94121,2012,8,21.14
94546,2012,8,16.71
95124,2012,8,21.99
94551,2012,8,14.8
95129,2012,8,25.66
94118,2012,8,25.16
94605,2012,8,12.46
94066,2012,8,17.14
94403,2012,8,20.65
94010,2012,8,25.75
94520,2012,8,10.53
95132,2012,8,18.81
94117,2012,8,21.5
94583,2012,8,17.82
94124,2012,8,14.44
94568,2012,8,16.9
94555,2012,8,19.81
94804,2012,8,8.78
94606,2012,8,13.13
94134,2012,8,17.03
94561,2012,8,9.9
94566,2012,8,21.42
94044,2012,8,17.16
94578,2012,8,13.42
94523,2012,8,16.49
95120,2012,8,24.53
94401,2012,8,16.77
95128,2012,8,19.35
95121,2012,8,14.88
94132,2012,8,20.03
94115,2012,8,19.81
94521,2012,8,14.03
94404,2012,8,20.56
95070,2012,8,26.79
94621,2012,8,7.37
94061,2012,8,20.45
94582,2012,8,18.75
94526,2012,8,19.43
94531,2012,8,10.31
94040,2012,8,26.7
94114,2012,8,24.4
95117,2012,8,20.44
94801,2012,8,7.34
95050,2012,8,19.45
94611,2012,8,21.55
94063,2012,8,15.2
94603,2012,8,8.48
94545,2012,8,13.21
94598,2012,8,18.92
94580,2012,8,13.41
94941,2012,8,20.86
95131,2012,8,17.73
94002,2012,8,22.51
94133,2012,8,20.38
94306,2012,8,27.13
94608,2012,8,14.79
94062,2012,8,24
95133,2012,8,14.31
94610,2012,8,21.35
94530,2012,8,18.92
94602,2012,8,19.23
94402,2012,8,24.03
94549,2012,8,19.86
94903,2012,8,17.59
94043,2012,8,20.71
94131,2012,8,21.57
94070,2012,8,22.77
94518,2012,8,14.35
94102,2012,8,15.17
94947,2012,8,15.66
95054,2012,8,18.79
94607,2012,8,13.87
94619,2012,8,16.3
94107,2012,8,18.37
94103,2012,8,16.69
94123,2012,8,26.88
94085,2012,8,16.82
95032,2012,8,26.41
94579,2012,8,14.5
95135,2012,8,21.52
94547,2012,8,12.62
95118,2012,8,19.75
94609,2012,8,19.27
94030,2012,8,23.4
94024,2012,8,26.96
94704,2012,8,20.33
94519,2012,8,12.71
94564,2012,8,12.37
94596,2012,8,19.12
94803,2012,8,12.69
94588,2012,8,19.71
94506,2012,8,19.39
94022,2012,8,27.01
95138,2012,8,20.69
94089,2012,8,16.92
95126,2012,8,17.88
95110,2012,8,14.07
94703,2012,8,20.33
94127,2012,8,22.41
94502,2012,8,19.57
94595,2012,8,14.12
94706,2012,8,20.74
94301,2012,8,26.94
94805,2012,8,11.99
94702,2012,8,19.96
94960,2012,8,21.3
94563,2012,8,19.81
94945,2012,8,15.88
94707,2012,8,22.19
94552,2012,8,19.09
94618,2012,8,22.25
95134,2012,8,16.5
94705,2012,8,21.91
94920,2012,8,23.14
94108,2012,8,18.43
94965,2012,8,19.81
94904,2012,8,22.69
94556,2012,8,19.66
94612,2012,8,14.7
94708,2012,8,22.04
94041,2012,8,26.79
94507,2012,8,19.71
94597,2012,8,17.24
94709,2012,8,21.66
94949,2012,8,16.21
94542,2012,8,17.09
94065,2012,8,21.08
94305,2012,8,25.68
95030,2012,8,26.99
94517,2012,8,16.83
94019,2012,8,18.85
95130,2012,8,22.75
94572,2012,8,11.2
94505,2012,8,14.31
94925,2012,8,20.58
95119,2012,8,16.82
94027,2012,8,25.74
94930,2012,8,18.52
95033,2012,8,24.55
94028,2012,8,25.5
94939,2012,8,22.24
95139,2012,8,16.6
94105,2012,8,20
94005,2012,8,17.73
94710,2012,8,19.23
95046,2012,8,20.53
94111,2012,8,18.85
94525,2012,8,11.75
94038,2012,8,18.55
94937,2012,8,21.84
94158,2012,8,18.85
94970,2012,8,23.81
94020,2012,8,18.79
94565,2012,9,8.82
94112,2012,9,18.44
94544,2012,9,12.3
94110,2012,9,20.55
94587,2012,9,16.25
95035,2012,9,18.11
94538,2012,9,17.26
94501,2012,9,19.86
94536,2012,9,19.03
94513,2012,9,12.42
95111,2012,9,13.3
95127,2012,9,13.82
94806,2012,9,9.22
95123,2012,9,16.66
94509,2012,9,8.67
94122,2012,9,20.26
94080,2012,9,16.93
95122,2012,9,12.35
94109,2012,9,18.52
94015,2012,9,17.52
94541,2012,9,12.71
95020,2012,9,14.42
94087,2012,9,26.18
95051,2012,9,21.06
95125,2012,9,23.57
94539,2012,9,22.52
95112,2012,9,14.58
95014,2012,9,27.11
95116,2012,9,12.56
95148,2012,9,17.24
94601,2012,9,10.05
94014,2012,9,16.17
94550,2012,9,17.17
94553,2012,9,13.67
95136,2012,9,16.79
94901,2012,9,18.09
95037,2012,9,18.11
94086,2012,9,22.8
94025,2012,9,25.5
94560,2012,9,15.8
95008,2012,9,22.45
94577,2012,9,13.81
94303,2012,9,24.85
94116,2012,9,20.4
94121,2012,9,21.19
94546,2012,9,16.88
95124,2012,9,22.39
94551,2012,9,15.03
95129,2012,9,25.89
94118,2012,9,26.08
94605,2012,9,12.72
94066,2012,9,17.25
94403,2012,9,20.38
94010,2012,9,26.12
94520,2012,9,10.53
95132,2012,9,19.04
94117,2012,9,21.97
94583,2012,9,17.87
94124,2012,9,14.74
94568,2012,9,17.14
94555,2012,9,19.87
94804,2012,9,8.83
94606,2012,9,13.47
94134,2012,9,17.32
94561,2012,9,10.09
94566,2012,9,21.76
94044,2012,9,17.27
94578,2012,9,13.47
94523,2012,9,16.74
95120,2012,9,24.62
94401,2012,9,16.81
95128,2012,9,19.67
95121,2012,9,14.96
94132,2012,9,20.36
94115,2012,9,20.64
94521,2012,9,14.2
94404,2012,9,20.4
95070,2012,9,27.08
94621,2012,9,7.63
94061,2012,9,20.36
94582,2012,9,18.87
94526,2012,9,19.63
94531,2012,9,10.42
94040,2012,9,27.05
94114,2012,9,25.34
95117,2012,9,20.78
94801,2012,9,7.28
95050,2012,9,19.71
94611,2012,9,21.65
94063,2012,9,15.53
94603,2012,9,8.59
94545,2012,9,13.44
94598,2012,9,19.25
94580,2012,9,13.47
94941,2012,9,20.48
95131,2012,9,18.03
94002,2012,9,22.27
94133,2012,9,20.89
94306,2012,9,27.32
94608,2012,9,14.85
94062,2012,9,24.58
95133,2012,9,14.55
94610,2012,9,21.5
94530,2012,9,19.03
94602,2012,9,19.39
94402,2012,9,24.29
94549,2012,9,20.15
94903,2012,9,17.54
94043,2012,9,21.21
94131,2012,9,22.64
94070,2012,9,22.87
94518,2012,9,14.5
94102,2012,9,15.59
94947,2012,9,15.78
95054,2012,9,19
94607,2012,9,14.02
94619,2012,9,16.47
94107,2012,9,18.85
94103,2012,9,17.25
94123,2012,9,27.47
94085,2012,9,17.02
95032,2012,9,26.74
94579,2012,9,14.6
95135,2012,9,21.95
94547,2012,9,12.75
95118,2012,9,20.26
94609,2012,9,20.09
94030,2012,9,23.29
94024,2012,9,27.26
94704,2012,9,20.97
94519,2012,9,12.94
94564,2012,9,12.5
94596,2012,9,19.45
94803,2012,9,12.87
94588,2012,9,19.91
94506,2012,9,19.6
94022,2012,9,27.36
95138,2012,9,21.27
94089,2012,9,17.3
95126,2012,9,18
95110,2012,9,14.13
94703,2012,9,20.92
94127,2012,9,23.65
94502,2012,9,19.58
94595,2012,9,14.36
94706,2012,9,21.16
94301,2012,9,27.27
94805,2012,9,12.09
94702,2012,9,20.45
94960,2012,9,21.2
94563,2012,9,20.1
94945,2012,9,16.1
94707,2012,9,22.43
94552,2012,9,19.25
94618,2012,9,22.49
95134,2012,9,16.59
94705,2012,9,22.2
94920,2012,9,22.78
94108,2012,9,19.04
94965,2012,9,19.77
94904,2012,9,22.41
94556,2012,9,19.98
94612,2012,9,14.85
94708,2012,9,22.29
94041,2012,9,27.11
94507,2012,9,20.03
94597,2012,9,17.44
94709,2012,9,21.87
94949,2012,9,16.23
94542,2012,9,17.44
94065,2012,9,20.83
94305,2012,9,26.35
95030,2012,9,27.26
94517,2012,9,17.23
94019,2012,9,18.73
95130,2012,9,22.97
94572,2012,9,11.38
94505,2012,9,14.44
94925,2012,9,20.26
95119,2012,9,16.99
94027,2012,9,26.15
94930,2012,9,18.49
95033,2012,9,24.73
94028,2012,9,25.92
94939,2012,9,21.98
95139,2012,9,16.73
94105,2012,9,20.51
94005,2012,9,17.76
94710,2012,9,20.02
95046,2012,9,20.61
94111,2012,9,19.37
94525,2012,9,11.69
94038,2012,9,17.83
94937,2012,9,22.2
94158,2012,9,19.07
94970,2012,9,23.28
94020,2012,9,19.15
94565,2012,10,8.94
94112,2012,10,18.58
94544,2012,10,12.49
94110,2012,10,21.29
94587,2012,10,16.42
95035,2012,10,18.29
94538,2012,10,17.35
94501,2012,10,20.11
94536,2012,10,19.14
94513,2012,10,12.62
95111,2012,10,13.35
95127,2012,10,13.94
94806,2012,10,9.36
95123,2012,10,16.81
94509,2012,10,8.87
94122,2012,10,20.98
94080,2012,10,16.96
95122,2012,10,12.5
94109,2012,10,19.11
94015,2012,10,17.78
94541,2012,10,12.86
95020,2012,10,14.48
94087,2012,10,26.69
95051,2012,10,21.16
95125,2012,10,24.05
94539,2012,10,23.28
95112,2012,10,14.74
95014,2012,10,27.68
95116,2012,10,12.67
95148,2012,10,17.49
94601,2012,10,10.22
94014,2012,10,16.23
94550,2012,10,17.49
94553,2012,10,13.81
95136,2012,10,17.01
94901,2012,10,18.07
95037,2012,10,18.3
94086,2012,10,23.14
94025,2012,10,25.84
94560,2012,10,15.94
95008,2012,10,22.57
94577,2012,10,13.98
94303,2012,10,25.48
94116,2012,10,20.92
94121,2012,10,21.58
94546,2012,10,16.95
95124,2012,10,22.6
94551,2012,10,15.17
95129,2012,10,26.44
94118,2012,10,26.81
94605,2012,10,12.96
94066,2012,10,17.48
94403,2012,10,20.46
94010,2012,10,26.31
94520,2012,10,10.59
95132,2012,10,19.28
94117,2012,10,22.66
94583,2012,10,18.36
94124,2012,10,14.73
94568,2012,10,17.29
94555,2012,10,19.97
94804,2012,10,9.01
94606,2012,10,13.71
94134,2012,10,17.22
94561,2012,10,10.29
94566,2012,10,22.47
94044,2012,10,17.5
94578,2012,10,13.48
94523,2012,10,17.04
95120,2012,10,25.32
94401,2012,10,16.92
95128,2012,10,19.58
95121,2012,10,14.94
94132,2012,10,20.3
94115,2012,10,21.65
94521,2012,10,14.37
94404,2012,10,20.32
95070,2012,10,27.7
94621,2012,10,7.89
94061,2012,10,20.48
94582,2012,10,19.08
94526,2012,10,19.84
94531,2012,10,10.6
94040,2012,10,27.47
94114,2012,10,25.83
95117,2012,10,20.72
94801,2012,10,7.41
95050,2012,10,19.63
94611,2012,10,22.13
94063,2012,10,16.16
94603,2012,10,8.77
94545,2012,10,13.68
94598,2012,10,19.62
94580,2012,10,13.58
94941,2012,10,20.27
95131,2012,10,18.14
94002,2012,10,22.32
94133,2012,10,21.85
94306,2012,10,27.69
94608,2012,10,15
94062,2012,10,24.91
95133,2012,10,14.75
94610,2012,10,21.86
94530,2012,10,19.32
94602,2012,10,19.35
94402,2012,10,24.55
94549,2012,10,20.52
94903,2012,10,17.39
94043,2012,10,21.98
94131,2012,10,23.9
94070,2012,10,23.08
94518,2012,10,14.68
94102,2012,10,15.99
94947,2012,10,15.88
95054,2012,10,19.08
94607,2012,10,14.08
94619,2012,10,16.6
94107,2012,10,19.7
94103,2012,10,17.91
94123,2012,10,28.24
94085,2012,10,17.18
95032,2012,10,27.29
94579,2012,10,14.67
95135,2012,10,22.45
94547,2012,10,12.82
95118,2012,10,20.63
94609,2012,10,20.3
94030,2012,10,23.39
94024,2012,10,27.82
94704,2012,10,21.89
94519,2012,10,13.15
94564,2012,10,12.66
94596,2012,10,19.85
94803,2012,10,13.04
94588,2012,10,20.48
94506,2012,10,19.71
94022,2012,10,27.91
95138,2012,10,21.54
94089,2012,10,17.47
95126,2012,10,18.23
95110,2012,10,14.15
94703,2012,10,21.62
94127,2012,10,24.95
94502,2012,10,20.59
94595,2012,10,14.74
94706,2012,10,21.95
94301,2012,10,27.88
94805,2012,10,12.49
94702,2012,10,20.94
94960,2012,10,20.82
94563,2012,10,20.45
94945,2012,10,16.38
94707,2012,10,23.05
94552,2012,10,19.86
94618,2012,10,23.22
95134,2012,10,16.7
94705,2012,10,23.02
94920,2012,10,22.66
94108,2012,10,20.03
94965,2012,10,19.95
94904,2012,10,22.02
94556,2012,10,20.39
94612,2012,10,14.89
94708,2012,10,22.92
94041,2012,10,27.73
94507,2012,10,20.41
94597,2012,10,17.81
94709,2012,10,22.33
94949,2012,10,16.3
94542,2012,10,18
94065,2012,10,20.75
94305,2012,10,27.24
95030,2012,10,27.89
94517,2012,10,17.56
94019,2012,10,18.85
95130,2012,10,23.19
94572,2012,10,11.43
94505,2012,10,14.61
94925,2012,10,20.04
95119,2012,10,17.27
94027,2012,10,26.34
94930,2012,10,18.22
95033,2012,10,25
94028,2012,10,26.19
94939,2012,10,21.79
95139,2012,10,16.97
94105,2012,10,21.59
94005,2012,10,18.03
94710,2012,10,20.68
95046,2012,10,21.19
94111,2012,10,20.35
94525,2012,10,11.58
94038,2012,10,18.22
94937,2012,10,22.16
94158,2012,10,20.44
94970,2012,10,23.14
94020,2012,10,19.47
94565,2012,11,9.11
94112,2012,11,18.4
94544,2012,11,12.88
94110,2012,11,22.24
94587,2012,11,16.61
95035,2012,11,18.65
94538,2012,11,17.55
94501,2012,11,20.51
94536,2012,11,19.26
94513,2012,11,12.83
95111,2012,11,13.46
95127,2012,11,14.05
94806,2012,11,9.58
95123,2012,11,17.09
94509,2012,11,9.05
94122,2012,11,22.03
94080,2012,11,17.12
95122,2012,11,12.7
94109,2012,11,19.7
94015,2012,11,17.96
94541,2012,11,13.07
95020,2012,11,14.52
94087,2012,11,27.13
95051,2012,11,21.25
95125,2012,11,24.52
94539,2012,11,24.31
95112,2012,11,14.92
95014,2012,11,28.24
95116,2012,11,12.82
95148,2012,11,17.78
94601,2012,11,10.3
94014,2012,11,16.43
94550,2012,11,17.69
94553,2012,11,13.96
95136,2012,11,17.25
94901,2012,11,18.08
95037,2012,11,18.58
94086,2012,11,23.25
94025,2012,11,26.39
94560,2012,11,16.08
95008,2012,11,22.94
94577,2012,11,14.37
94303,2012,11,26.01
94116,2012,11,21.35
94121,2012,11,22.6
94546,2012,11,17.05
95124,2012,11,23.11
94551,2012,11,15.48
95129,2012,11,26.93
94118,2012,11,26.87
94605,2012,11,13.16
94066,2012,11,17.83
94403,2012,11,20.59
94010,2012,11,26.68
94520,2012,11,10.72
95132,2012,11,19.57
94117,2012,11,22.65
94583,2012,11,18.79
94124,2012,11,14.71
94568,2012,11,17.39
94555,2012,11,20.03
94804,2012,11,9.24
94606,2012,11,13.93
94134,2012,11,17.2
94561,2012,11,10.5
94566,2012,11,23
94044,2012,11,17.67
94578,2012,11,13.65
94523,2012,11,17.32
95120,2012,11,25.96
94401,2012,11,16.96
95128,2012,11,19.87
95121,2012,11,15.09
94132,2012,11,20.37
94115,2012,11,22.12
94521,2012,11,14.52
94404,2012,11,20.37
95070,2012,11,28.24
94621,2012,11,8.04
94061,2012,11,20.79
94582,2012,11,19.37
94526,2012,11,20.15
94531,2012,11,10.75
94040,2012,11,27.94
94114,2012,11,25.83
95117,2012,11,20.96
94801,2012,11,7.55
95050,2012,11,19.78
94611,2012,11,23.11
94063,2012,11,16.7
94603,2012,11,8.88
94545,2012,11,14.05
94598,2012,11,20.06
94580,2012,11,13.85
94941,2012,11,20.48
95131,2012,11,18.46
94002,2012,11,22.5
94133,2012,11,22.19
94306,2012,11,28.41
94608,2012,11,15.25
94062,2012,11,25.21
95133,2012,11,14.95
94610,2012,11,22.79
94530,2012,11,20.2
94602,2012,11,19.55
94402,2012,11,24.77
94549,2012,11,20.95
94903,2012,11,17.36
94043,2012,11,22.56
94131,2012,11,24.87
94070,2012,11,23.51
94518,2012,11,14.75
94102,2012,11,16.07
94947,2012,11,16.08
95054,2012,11,19.44
94607,2012,11,14.42
94619,2012,11,16.59
94107,2012,11,20.35
94103,2012,11,18.41
94123,2012,11,28.18
94085,2012,11,17.39
95032,2012,11,27.58
94579,2012,11,14.91
95135,2012,11,22.71
94547,2012,11,12.97
95118,2012,11,20.96
94609,2012,11,21.48
94030,2012,11,23.51
94024,2012,11,28.4
94704,2012,11,23.35
94519,2012,11,13.4
94564,2012,11,12.85
94596,2012,11,20.21
94803,2012,11,13.24
94588,2012,11,21.01
94506,2012,11,19.86
94022,2012,11,28.54
95138,2012,11,21.75
94089,2012,11,17.89
95126,2012,11,18.37
95110,2012,11,14.39
94703,2012,11,23.33
94127,2012,11,25.77
94502,2012,11,21.02
94595,2012,11,15.21
94706,2012,11,23.75
94301,2012,11,28.43
94805,2012,11,12.62
94702,2012,11,22.57
94960,2012,11,20.75
94563,2012,11,20.89
94945,2012,11,16.56
94707,2012,11,24.15
94552,2012,11,20.39
94618,2012,11,24.38
95134,2012,11,16.91
94705,2012,11,24.19
94920,2012,11,23.08
94108,2012,11,20.23
94965,2012,11,20.09
94904,2012,11,22.39
94556,2012,11,20.8
94612,2012,11,15.25
94708,2012,11,24.1
94041,2012,11,28.02
94507,2012,11,20.83
94597,2012,11,18.45
94709,2012,11,23.76
94949,2012,11,16.51
94542,2012,11,18.18
94065,2012,11,20.79
94305,2012,11,28.31
95030,2012,11,28.41
94517,2012,11,17.86
94019,2012,11,18.98
95130,2012,11,23.22
94572,2012,11,11.53
