"RegionName","Year","Month","Median"
"Oklahoma",2009,3,89200
"Connecticut",2009,3,265000
"Mississippi",2009,3,119100
"Arkansas",2009,3,104300
"Kansas",2009,3,118500
"Utah",2009,3,248200
"Nevada",2009,3,185300
"New Mexico",2009,3,194100
"Nebraska",2009,3,120900
"Idaho",2009,3,180700
"Hawaii",2009,3,474300
"New Hampshire",2009,3,215000
"Rhode Island",2009,3,232500
"Montana",2009,3,200600
"Delaware",2009,3,216700
"South Dakota",2009,3,144500
"Alaska",2009,3,260700
"North Dakota",2009,3,144500
"Vermont",2009,3,212900
"District of Columbia",2009,3,358900
"Wyoming",2009,3,207800
"California",2009,4,349000
"Texas",2009,4,131800
"New York",2009,4,276800
"Florida",2009,4,162000
"Illinois",2009,4,181100
"Pennsylvania",2009,4,155100
"Ohio",2009,4,114800
"Michigan",2009,4,108100
"Georgia",2009,4,140800
"North Carolina",2009,4,148600
"New Jersey",2009,4,314000
"Virginia",2009,4,227900
"Washington",2009,4,265300
"Massachusetts",2009,4,296300
"Indiana",2009,4,112700
"Arizona",2009,4,182300
"Tennessee",2009,4,120800
"Missouri",2009,4,144000
"Maryland",2009,4,265300
"Wisconsin",2009,4,158200
"Minnesota",2009,4,177300
"Colorado",2009,4,214400
"Alabama",2009,4,132400
"South Carolina",2009,4,135000
"Kentucky",2009,4,119000
"Oregon",2009,4,233700
"Oklahoma",2009,4,89500
"Connecticut",2009,4,263300
"Mississippi",2009,4,121900
"Arkansas",2009,4,104600
"Kansas",2009,4,120100
"Utah",2009,4,246800
"Nevada",2009,4,180400
"New Mexico",2009,4,195700
"Nebraska",2009,4,121000
"Idaho",2009,4,179200
"Hawaii",2009,4,469500
"New Hampshire",2009,4,213800
"Rhode Island",2009,4,231800
"Montana",2009,4,203700
"Delaware",2009,4,216700
"South Dakota",2009,4,144200
"Alaska",2009,4,258600
"North Dakota",2009,4,146100
"Vermont",2009,4,213300
"District of Columbia",2009,4,357900
"Wyoming",2009,4,209700
"California",2009,5,345600
"Texas",2009,5,132200
"New York",2009,5,275400
"Florida",2009,5,159300
"Illinois",2009,5,179700
"Pennsylvania",2009,5,155000
"Ohio",2009,5,114600
"Michigan",2009,5,107300
"Georgia",2009,5,139900
"North Carolina",2009,5,148400
"New Jersey",2009,5,311700
"Virginia",2009,5,227000
"Washington",2009,5,263100
"Massachusetts",2009,5,296200
"Indiana",2009,5,112100
"Arizona",2009,5,179400
"Tennessee",2009,5,120700
"Missouri",2009,5,143200
"Maryland",2009,5,263400
"Wisconsin",2009,5,158300
"Minnesota",2009,5,176800
"Colorado",2009,5,214000
"Alabama",2009,5,132800
"South Carolina",2009,5,135000
"Kentucky",2009,5,119000
"Oregon",2009,5,232100
"Oklahoma",2009,5,89700
"Connecticut",2009,5,261800
"Mississippi",2009,5,124500
"Arkansas",2009,5,104700
"Kansas",2009,5,121400
"Utah",2009,5,245600
"Nevada",2009,5,175500
"New Mexico",2009,5,197200
"Nebraska",2009,5,121300
"Idaho",2009,5,177400
"Hawaii",2009,5,465200
"New Hampshire",2009,5,212900
"Rhode Island",2009,5,231100
"Montana",2009,5,206200
"Delaware",2009,5,217600
"South Dakota",2009,5,144700
"Alaska",2009,5,256200
"North Dakota",2009,5,147400
"Vermont",2009,5,212900
"District of Columbia",2009,5,356100
"Wyoming",2009,5,211800
"California",2009,6,342700
"Texas",2009,6,132600
"New York",2009,6,274300
"Florida",2009,6,157100
"Illinois",2009,6,178400
"Pennsylvania",2009,6,154500
"Ohio",2009,6,114500
"Michigan",2009,6,106700
"Georgia",2009,6,139200
"North Carolina",2009,6,148200
"New Jersey",2009,6,309600
"Virginia",2009,6,226100
"Washington",2009,6,261100
"Massachusetts",2009,6,296800
"Indiana",2009,6,111500
"Arizona",2009,6,176400
"Tennessee",2009,6,120700
"Missouri",2009,6,142600
"Maryland",2009,6,261200
"Wisconsin",2009,6,158900
"Minnesota",2009,6,176400
"Colorado",2009,6,213500
"Alabama",2009,6,132600
"South Carolina",2009,6,134900
"Kentucky",2009,6,119200
"Oregon",2009,6,230400
"Oklahoma",2009,6,90000
"Connecticut",2009,6,260600
"Mississippi",2009,6,126700
"Arkansas",2009,6,104700
"Kansas",2009,6,121500
"Utah",2009,6,244000
"Nevada",2009,6,170100
"New Mexico",2009,6,197100
"Nebraska",2009,6,121500
"Idaho",2009,6,175600
"Hawaii",2009,6,461500
"New Hampshire",2009,6,212100
"Rhode Island",2009,6,230500
"Montana",2009,6,209700
"Delaware",2009,6,218600
"South Dakota",2009,6,145700
"Alaska",2009,6,253800
"North Dakota",2009,6,148500
"Vermont",2009,6,211900
"District of Columbia",2009,6,354500
"Wyoming",2009,6,212500
"California",2009,7,340400
"Texas",2009,7,133000
"New York",2009,7,273000
"Florida",2009,7,154900
"Illinois",2009,7,177300
"Pennsylvania",2009,7,154200
"Ohio",2009,7,114300
"Michigan",2009,7,105800
"Georgia",2009,7,138500
"North Carolina",2009,7,147800
"New Jersey",2009,7,307900
"Virginia",2009,7,225200
"Washington",2009,7,259400
"Massachusetts",2009,7,297300
"Indiana",2009,7,111000
"Arizona",2009,7,173800
"Tennessee",2009,7,120600
"Missouri",2009,7,142200
"Maryland",2009,7,258900
"Wisconsin",2009,7,159200
"Minnesota",2009,7,176000
"Colorado",2009,7,213200
"Alabama",2009,7,132000
"South Carolina",2009,7,134900
"Kentucky",2009,7,119600
"Oregon",2009,7,228900
"Oklahoma",2009,7,90300
"Connecticut",2009,7,259900
"Mississippi",2009,7,127600
"Arkansas",2009,7,104800
"Kansas",2009,7,121600
"Utah",2009,7,241800
"Nevada",2009,7,164700
"New Mexico",2009,7,196300
"Nebraska",2009,7,121500
"Idaho",2009,7,174800
"Hawaii",2009,7,457900
"New Hampshire",2009,7,211700
"Rhode Island",2009,7,230300
"Montana",2009,7,213000
"Delaware",2009,7,218900
"South Dakota",2009,7,146200
"Alaska",2009,7,252000
"North Dakota",2009,7,148500
"Vermont",2009,7,211400
"District of Columbia",2009,7,353700
"Wyoming",2009,7,211000
"California",2009,8,338900
"Texas",2009,8,133200
"New York",2009,8,272000
"Florida",2009,8,153000
"Illinois",2009,8,175900
"Pennsylvania",2009,8,154100
"Ohio",2009,8,114000
"Michigan",2009,8,104800
"Georgia",2009,8,137800
"North Carolina",2009,8,147400
"New Jersey",2009,8,306600
"Virginia",2009,8,224500
"Washington",2009,8,257800
"Massachusetts",2009,8,297700
"Indiana",2009,8,110800
"Arizona",2009,8,171600
"Tennessee",2009,8,120700
"Missouri",2009,8,141900
"Maryland",2009,8,257300
"Wisconsin",2009,8,159300
"Minnesota",2009,8,175600
"Colorado",2009,8,213100
"Alabama",2009,8,131400
"South Carolina",2009,8,134700
"Kentucky",2009,8,120200
"Oregon",2009,8,227800
"Oklahoma",2009,8,90600
"Connecticut",2009,8,259300
"Iowa",2009,8,118100
"Mississippi",2009,8,127100
"Arkansas",2009,8,105000
"Kansas",2009,8,121700
"Utah",2009,8,239000
"Nevada",2009,8,160600
"New Mexico",2009,8,195100
"West Virginia",2009,8,91400
"Nebraska",2009,8,121200
"Idaho",2009,8,174200
"Hawaii",2009,8,454800
"New Hampshire",2009,8,211400
"Rhode Island",2009,8,230500
"Montana",2009,8,214300
"Delaware",2009,8,218900
"South Dakota",2009,8,146000
"Alaska",2009,8,252300
"North Dakota",2009,8,148200
"Vermont",2009,8,212100
"District of Columbia",2009,8,352800
"Wyoming",2009,8,208800
"California",2009,9,338300
"Texas",2009,9,133200
"New York",2009,9,271100
"Florida",2009,9,151500
"Illinois",2009,9,174800
"Pennsylvania",2009,9,153900
"Ohio",2009,9,113900
"Michigan",2009,9,104200
"Georgia",2009,9,137000
"North Carolina",2009,9,147000
"New Jersey",2009,9,305900
"Virginia",2009,9,223800
"Washington",2009,9,256400
"Massachusetts",2009,9,298300
"Indiana",2009,9,110800
"Arizona",2009,9,169700
"Tennessee",2009,9,120600
"Missouri",2009,9,141700
"Maryland",2009,9,256100
"Wisconsin",2009,9,159400
"Minnesota",2009,9,175300
"Colorado",2009,9,213200
"Alabama",2009,9,131300
"South Carolina",2009,9,134500
"Kentucky",2009,9,120600
"Oregon",2009,9,227000
"Oklahoma",2009,9,90700
"Connecticut",2009,9,258900
"Iowa",2009,9,119400
"Mississippi",2009,9,126500
"Arkansas",2009,9,105200
"Kansas",2009,9,121900
"Utah",2009,9,235800
"Nevada",2009,9,157600
"New Mexico",2009,9,192700
"West Virginia",2009,9,91600
"Nebraska",2009,9,121000
"Idaho",2009,9,172800
"Hawaii",2009,9,453000
"New Hampshire",2009,9,210900
"Rhode Island",2009,9,230600
"Montana",2009,9,213200
"Delaware",2009,9,218800
"South Dakota",2009,9,145900
"Alaska",2009,9,254400
"North Dakota",2009,9,148300
"Vermont",2009,9,213500
"District of Columbia",2009,9,351800
"Wyoming",2009,9,207500
"California",2009,10,337900
"Texas",2009,10,133000
"New York",2009,10,270500
"Florida",2009,10,150500
"Illinois",2009,10,174300
"Pennsylvania",2009,10,153900
"Ohio",2009,10,114000
"Michigan",2009,10,103900
"Georgia",2009,10,136500
"North Carolina",2009,10,146800
"New Jersey",2009,10,305400
"Virginia",2009,10,223100
"Washington",2009,10,255700
"Massachusetts",2009,10,298900
"Indiana",2009,10,110900
"Arizona",2009,10,167900
"Tennessee",2009,10,120500
"Missouri",2009,10,141600
"Maryland",2009,10,255000
"Wisconsin",2009,10,159400
"Minnesota",2009,10,175100
"Colorado",2009,10,213500
"Alabama",2009,10,131500
"South Carolina",2009,10,134400
"Kentucky",2009,10,120800
"Oregon",2009,10,226500
"Oklahoma",2009,10,90900
"Connecticut",2009,10,258600
"Iowa",2009,10,119900
"Mississippi",2009,10,126100
"Arkansas",2009,10,105300
"Kansas",2009,10,121700
"Utah",2009,10,232700
"Nevada",2009,10,155300
"New Mexico",2009,10,190000
"West Virginia",2009,10,92100
"Nebraska",2009,10,121500
"Idaho",2009,10,171000
"Hawaii",2009,10,452000
"New Hampshire",2009,10,210800
"Rhode Island",2009,10,230800
"Montana",2009,10,211100
"Delaware",2009,10,218900
"South Dakota",2009,10,146600
"Alaska",2009,10,256400
"North Dakota",2009,10,148400
"Vermont",2009,10,214800
"District of Columbia",2009,10,351200
"Wyoming",2009,10,205800
"California",2009,11,337800
"Texas",2009,11,132800
"New York",2009,11,270100
"Florida",2009,11,149500
"Illinois",2009,11,173900
"Pennsylvania",2009,11,154100
"Ohio",2009,11,114000
"Michigan",2009,11,103400
"Georgia",2009,11,136100
"North Carolina",2009,11,146600
"New Jersey",2009,11,304800
"Virginia",2009,11,222700
"Washington",2009,11,255200
"Massachusetts",2009,11,299400
"Indiana",2009,11,110800
"Arizona",2009,11,166200
"Tennessee",2009,11,120500
"Missouri",2009,11,141700
"Maryland",2009,11,254400
"Wisconsin",2009,11,159100
"Minnesota",2009,11,174700
"Colorado",2009,11,213500
"Alabama",2009,11,131700
"South Carolina",2009,11,134300
"Kentucky",2009,11,120700
"Oregon",2009,11,226300
"Oklahoma",2009,11,91100
"Connecticut",2009,11,258400
"Iowa",2009,11,121100
"Mississippi",2009,11,125300
"Arkansas",2009,11,105300
"Kansas",2009,11,121700
"Utah",2009,11,230400
"Nevada",2009,11,153700
"New Mexico",2009,11,188800
"West Virginia",2009,11,93200
"Nebraska",2009,11,122300
"Idaho",2009,11,170100
"Hawaii",2009,11,451000
"New Hampshire",2009,11,210900
"Rhode Island",2009,11,231200
"Montana",2009,11,207900
"Delaware",2009,11,219200
"South Dakota",2009,11,148200
"Alaska",2009,11,257100
"North Dakota",2009,11,148500
"Vermont",2009,11,216700
"District of Columbia",2009,11,351200
"Wyoming",2009,11,205000
"California",2009,12,338000
"Texas",2009,12,132600
"New York",2009,12,269700
"Florida",2009,12,148500
"Illinois",2009,12,173200
"Pennsylvania",2009,12,154100
"Ohio",2009,12,113800
"Michigan",2009,12,102700
"Georgia",2009,12,135500
"North Carolina",2009,12,146300
"New Jersey",2009,12,304100
"Virginia",2009,12,222300
"Washington",2009,12,254500
"Massachusetts",2009,12,299700
"Indiana",2009,12,110600
"Arizona",2009,12,164700
"Tennessee",2009,12,120200
"Missouri",2009,12,141400
"Maryland",2009,12,253800
"Wisconsin",2009,12,158500
"Minnesota",2009,12,173900
"Colorado",2009,12,213500
"Alabama",2009,12,131400
"South Carolina",2009,12,134200
"Kentucky",2009,12,120800
"Oregon",2009,12,226100
"Oklahoma",2009,12,91300
"Connecticut",2009,12,258300
"Iowa",2009,12,121200
"Mississippi",2009,12,124200
"Arkansas",2009,12,105100
"Kansas",2009,12,121800
"Utah",2009,12,228300
"Nevada",2009,12,152600
"New Mexico",2009,12,188100
"West Virginia",2009,12,93700
"Nebraska",2009,12,122800
"Idaho",2009,12,169900
"Hawaii",2009,12,450400
"New Hampshire",2009,12,210800
"Rhode Island",2009,12,231400
"Montana",2009,12,204500
"Delaware",2009,12,219200
"South Dakota",2009,12,149300
"Alaska",2009,12,257800
"North Dakota",2009,12,148700
"Vermont",2009,12,218200
"District of Columbia",2009,12,351500
"Wyoming",2009,12,203600
"California",2010,1,337900
"Texas",2010,1,132500
"New York",2010,1,268900
"Florida",2010,1,147300
"Illinois",2010,1,172400
"Pennsylvania",2010,1,153700
"Ohio",2010,1,113600
"Michigan",2010,1,102200
"Georgia",2010,1,134700
"North Carolina",2010,1,146000
"New Jersey",2010,1,303500
"Virginia",2010,1,221700
"Washington",2010,1,253600
"Massachusetts",2010,1,299800
"Indiana",2010,1,110300
"Arizona",2010,1,163400
"Tennessee",2010,1,119900
"Missouri",2010,1,140900
"Maryland",2010,1,252800
"Wisconsin",2010,1,158100
"Minnesota",2010,1,173100
"Colorado",2010,1,213600
"Alabama",2010,1,130400
"South Carolina",2010,1,133900
"Kentucky",2010,1,120700
"Oregon",2010,1,225500
"Oklahoma",2010,1,91200
"Connecticut",2010,1,258100
"Iowa",2010,1,120200
"Mississippi",2010,1,123500
"Arkansas",2010,1,104800
"Kansas",2010,1,121900
"Utah",2010,1,226000
"Nevada",2010,1,151800
"New Mexico",2010,1,187700
"West Virginia",2010,1,93200
"Nebraska",2010,1,123000
"Idaho",2010,1,170000
"Hawaii",2010,1,449900
"New Hampshire",2010,1,210700
"Rhode Island",2010,1,231100
"Montana",2010,1,201800
"Delaware",2010,1,218500
"South Dakota",2010,1,149600
"Alaska",2010,1,259200
"North Dakota",2010,1,148800
"Vermont",2010,1,217900
"District of Columbia",2010,1,352200
"Wyoming",2010,1,201200
"California",2010,2,337800
"Texas",2010,2,132600
"New York",2010,2,268200
"Florida",2010,2,146100
"Illinois",2010,2,171600
"Pennsylvania",2010,2,153300
"Ohio",2010,2,113200
"Michigan",2010,2,101900
"Georgia",2010,2,133900
"North Carolina",2010,2,145700
"New Jersey",2010,2,302600
"Virginia",2010,2,221000
"Washington",2010,2,252500
"Massachusetts",2010,2,299700
"Indiana",2010,2,110100
"Arizona",2010,2,162100
"Tennessee",2010,2,119700
"Missouri",2010,2,140100
"Maryland",2010,2,251600
"Wisconsin",2010,2,157800
"Minnesota",2010,2,172600
"Colorado",2010,2,213600
"Alabama",2010,2,128900
"South Carolina",2010,2,133200
"Kentucky",2010,2,120400
"Oregon",2010,2,224700
"Oklahoma",2010,2,91100
"Connecticut",2010,2,257800
"Iowa",2010,2,117600
"Mississippi",2010,2,123100
"Arkansas",2010,2,104600
"Kansas",2010,2,121300
"Utah",2010,2,223800
"Nevada",2010,2,151100
"New Mexico",2010,2,187600
"West Virginia",2010,2,92900
"Nebraska",2010,2,123200
"Idaho",2010,2,169700
"Hawaii",2010,2,449200
"New Hampshire",2010,2,210700
"Rhode Island",2010,2,230900
"Montana",2010,2,201400
"Delaware",2010,2,217300
"South Dakota",2010,2,149200
"Alaska",2010,2,260300
"North Dakota",2010,2,148900
"Vermont",2010,2,217100
"District of Columbia",2010,2,352600
"Wyoming",2010,2,200000
"California",2010,3,337800
"Texas",2010,3,132900
"New York",2010,3,267500
"Florida",2010,3,144900
"Illinois",2010,3,170600
"Pennsylvania",2010,3,153000
"Ohio",2010,3,113100
"Michigan",2010,3,101600
"Georgia",2010,3,133000
"North Carolina",2010,3,145500
"New Jersey",2010,3,301600
"Virginia",2010,3,220400
"Washington",2010,3,251300
"Massachusetts",2010,3,299400
"Indiana",2010,3,110000
"Arizona",2010,3,160700
"Tennessee",2010,3,119500
"Missouri",2010,3,139200
"Maryland",2010,3,250600
"Wisconsin",2010,3,157300
"Minnesota",2010,3,172300
"Colorado",2010,3,213300
"Alabama",2010,3,127600
"South Carolina",2010,3,132500
"Kentucky",2010,3,120200
"Oregon",2010,3,223600
"Oklahoma",2010,3,91000
"Connecticut",2010,3,257300
"Iowa",2010,3,114300
"Mississippi",2010,3,123200
"Arkansas",2010,3,104500
"Kansas",2010,3,121000
"Utah",2010,3,222000
"Nevada",2010,3,150400
"New Mexico",2010,3,187200
"West Virginia",2010,3,93900
"Nebraska",2010,3,123400
"Idaho",2010,3,168900
"Hawaii",2010,3,449000
"New Hampshire",2010,3,210400
"Rhode Island",2010,3,230900
"Montana",2010,3,201600
"Delaware",2010,3,216000
"South Dakota",2010,3,148500
"Alaska",2010,3,259500
"North Dakota",2010,3,149400
"Vermont",2010,3,217000
"District of Columbia",2010,3,351900
"Wyoming",2010,3,200300
"California",2010,4,337800
"Texas",2010,4,132800
"New York",2010,4,266900
"Florida",2010,4,143800
"Illinois",2010,4,169500
"Pennsylvania",2010,4,152900
"Ohio",2010,4,112900
"Michigan",2010,4,101500
"Georgia",2010,4,132300
"North Carolina",2010,4,145100
"New Jersey",2010,4,300800
"Virginia",2010,4,219900
"Washington",2010,4,250100
"Massachusetts",2010,4,298900
"Indiana",2010,4,109900
"Arizona",2010,4,159100
"Tennessee",2010,4,119300
"Missouri",2010,4,138600
"Maryland",2010,4,249700
"Wisconsin",2010,4,156600
"Minnesota",2010,4,171800
"Colorado",2010,4,212900
"Alabama",2010,4,127100
"South Carolina",2010,4,132300
"Kentucky",2010,4,120300
"Oregon",2010,4,222200
"Oklahoma",2010,4,91000
"Connecticut",2010,4,256900
"Iowa",2010,4,111800
"Mississippi",2010,4,123500
"Arkansas",2010,4,104600
"Kansas",2010,4,120600
"Utah",2010,4,220800
"Nevada",2010,4,149300
"New Mexico",2010,4,186300
"West Virginia",2010,4,95600
"Nebraska",2010,4,123200
"Idaho",2010,4,167700
"Hawaii",2010,4,449500
"New Hampshire",2010,4,209800
"Rhode Island",2010,4,231300
"Montana",2010,4,200600
"Delaware",2010,4,215400
"South Dakota",2010,4,148100
"Alaska",2010,4,257600
"North Dakota",2010,4,150100
"Vermont",2010,4,216200
"District of Columbia",2010,4,351200
"Wyoming",2010,4,199200
"California",2010,5,337600
"Texas",2010,5,132900
"New York",2010,5,266300
"Florida",2010,5,143000
"Illinois",2010,5,168600
"Pennsylvania",2010,5,152800
"Ohio",2010,5,112600
"Michigan",2010,5,101600
"Georgia",2010,5,131700
"North Carolina",2010,5,144600
"New Jersey",2010,5,300100
"Virginia",2010,5,219400
"Washington",2010,5,248800
"Massachusetts",2010,5,298400
"Indiana",2010,5,109700
"Arizona",2010,5,157300
"Tennessee",2010,5,119100
"Missouri",2010,5,138400
"Maryland",2010,5,248700
"Wisconsin",2010,5,155800
"Minnesota",2010,5,171000
"Colorado",2010,5,212200
"Alabama",2010,5,126800
"South Carolina",2010,5,132100
"Kentucky",2010,5,120300
"Oregon",2010,5,220800
"Oklahoma",2010,5,91000
"Connecticut",2010,5,256500
"Iowa",2010,5,110900
"Mississippi",2010,5,123100
"Arkansas",2010,5,104700
"Kansas",2010,5,119500
"Utah",2010,5,219200
"Nevada",2010,5,148100
"New Mexico",2010,5,185700
"West Virginia",2010,5,96800
"Nebraska",2010,5,123000
"Idaho",2010,5,166100
"Hawaii",2010,5,450100
"New Hampshire",2010,5,209100
"Rhode Island",2010,5,231600
"Montana",2010,5,198700
"Delaware",2010,5,215500
"South Dakota",2010,5,147700
"Alaska",2010,5,256400
"North Dakota",2010,5,150200
"Vermont",2010,5,215800
"District of Columbia",2010,5,351700
"Wyoming",2010,5,197300
"California",2010,6,336900
"Texas",2010,6,132900
"New York",2010,6,265500
"Florida",2010,6,142000
"Illinois",2010,6,167600
"Pennsylvania",2010,6,152400
"Ohio",2010,6,112300
"Michigan",2010,6,101500
"Georgia",2010,6,130900
"North Carolina",2010,6,144200
"New Jersey",2010,6,299400
"Virginia",2010,6,218900
"Washington",2010,6,247100
"Massachusetts",2010,6,297800
"Indiana",2010,6,109400
"Arizona",2010,6,155300
"Tennessee",2010,6,118800
"Missouri",2010,6,138000
"Maryland",2010,6,247600
"Wisconsin",2010,6,155200
"Minnesota",2010,6,170100
"Colorado",2010,6,211300
"Alabama",2010,6,126000
"South Carolina",2010,6,131800
"Kentucky",2010,6,120100
"Oregon",2010,6,219300
"Oklahoma",2010,6,91200
"Connecticut",2010,6,255900
"Iowa",2010,6,110900
"Mississippi",2010,6,121800
"Arkansas",2010,6,104700
"Kansas",2010,6,118200
"Utah",2010,6,216800
"Nevada",2010,6,146800
"New Mexico",2010,6,185300
"West Virginia",2010,6,97500
"Nebraska",2010,6,123300
"Idaho",2010,6,164300
"Hawaii",2010,6,450100
"New Hampshire",2010,6,208400
"Rhode Island",2010,6,231400
"Montana",2010,6,196400
"Delaware",2010,6,214900
"South Dakota",2010,6,147100
"Alaska",2010,6,257200
"North Dakota",2010,6,150700
"Vermont",2010,6,215800
"District of Columbia",2010,6,352900
"Wyoming",2010,6,196300
"California",2010,7,335300
"Texas",2010,7,132700
"New York",2010,7,264600
"Florida",2010,7,140800
"Illinois",2010,7,166300
"Pennsylvania",2010,7,151700
"Ohio",2010,7,112200
"Michigan",2010,7,101000
"Georgia",2010,7,130000
"North Carolina",2010,7,143700
"New Jersey",2010,7,298100
"Virginia",2010,7,218100
"Washington",2010,7,245100
"Massachusetts",2010,7,297200
"Indiana",2010,7,109000
"Arizona",2010,7,153100
